"year","player","url","position","college","weight"
"2014","Austin Seferian-Jenkins","/players/S/SefeAu00.htm","TE","Washington","262"
"2014","Michael Schofield","/players/S/SchoMi00.htm","OT","Michigan","301"
"2014","Michael Sam","/players/S/SamxMi00.htm","DE","Missouri","261"
"2014","Richard Rodgers","/players/R/RodgRi00.htm","TE","California","257"
"2014","Bradley Roby","/players/R/RobyBr00.htm","CB","Ohio State","194"
"2014","Greg Robinson","/players/R/RobiGr01.htm","OT","Auburn","332"
"2014","Marcus Roberson","/players/R/RobeMa00.htm","CB","Florida","191"
"2014","Antonio Richardson","/players/R/RichAn02.htm","OT","Tennessee","336"
"2014","Rashaad Reynolds","/players/R/ReynRa00.htm","CB","Oregon State","189"
"2014","Ed Reynolds","/players/R/ReynEd00.htm","FS","Stanford","207"
"2014","Trevor Reilly","/players/R/ReilTr00.htm","OLB","Utah","245"
"2014","Keith Reaser","/players/R/ReasKe00.htm","CB","Florida Atlantic","189"
"2014","Loucheiz Purifoy","/players/P/PuriLo01.htm","CB","Florida","190"
"2014","Calvin Pryor","/players/P/PryoCa00.htm","FS","Louisville","207"
"2014","Jabari Price","/players/P/PricJa00.htm","CB","North Carolina","200"
"2014","Ronald Powell","/players/P/PoweRo01.htm","OLB","Florida","237"
"2014","Kevin Pierre-Louis","/players/P/PierKe00.htm","OLB","Boston College","232"
"2014","Jacob Pedersen","/players/P/PedeJa00.htm","TE","Wisconsin","238"
"2014","Matt Patchan","/players/P/PatcMa01.htm","OT","Boston College","302"
"2014","Jeoffrey Pagan","/players/P/PagaJe00.htm","DE","Alabama","310"
"2014","Pat O'Donnell","/players/O/ODonPa00.htm","P","Miami (FL)","220"
"2014","Troy Niklas","/players/N/NiklTr00.htm","TE","Notre Dame","270"
"2014","Jonathan Newsome","/players/N/NewsJo00.htm","OLB","Ball State","247"
"2014","Jordan Najvar","/players/N/NajvJo01.htm","TE","Baylor","256"
"2014","Trent Murphy","/players/M/MurpTr00.htm","DE","Stanford","250"
"2014","Jake Murphy","/players/M/MurpJa01.htm","TE","Utah","249"
"2014","C.J. Mosley","/players/M/MoslC.00.htm","ILB","Alabama","234"
"2014","Morgan Moses","/players/M/MoseMo00.htm","OT","Virginia","314"
"2014","James Morris","/players/M/MorrJa01.htm","ILB","Iowa","241"
"2014","Zach Moore","/players/M/MoorZa00.htm","DE","Concordia (MN)","269"
"2014","Terrance Mitchell","/players/M/MitcTe00.htm","CB","Oregon","192"
"2014","Tevin Mims","/players/M/MimsTe00.htm","DE","South Florida","260"
"2014","Jack Mewhort","/players/M/MewhJa00.htm","OT","Ohio State","309"
"2014","Keith McGill","/players/M/McGiKe00.htm","CB","Utah","211"
"2014","Dexter McDougle","/players/M/McDoDe00.htm","CB","Maryland","196"
"2014","Josh Mauro","/players/M/MaurJo00.htm","DE","Stanford","271"
"2014","Jake Matthews","/players/M/MattJa00.htm","OT","Texas A&M","308"
"2014","Kareem Martin","/players/M/MartKa00.htm","DE","North Carolina","272"
"2014","Cassius Marsh","/players/M/MarsCa00.htm","DE","UCLA","252"
"2014","Cody Mandell","/players/M/MandCo01.htm","P","Alabama","216"
"2014","Khalil Mack","/players/M/MackKh00.htm","OLB","Buffalo","251"
"2014","Arthur Lynch","/players/L/LyncAr00.htm","TE","Georgia","258"
"2014","Aaron Lynch","/players/L/LyncAa00.htm","DE","South Florida","249"
"2014","Colt Lyerla","/players/L/LyerCo00.htm","TE","Oregon","242"
"2014","Cornelius Lucas","/players/L/LucaCo01.htm","OT","Kansas State","316"
"2014","Boseko Lokombo","/players/L/LokoBo00.htm","OLB","Oregon","225"
"2014","Taylor Lewan","/players/L/LewaTa00.htm","OT","Michigan","309"
"2014","Richie Leone","/players/L/LeonRi00.htm","P","Houston","211"
"2014","Nevin Lawson","/players/L/LawsNe00.htm","CB","Utah State","190"
"2014","Demarcus Lawrence","/players/L/LawrDe00.htm","DE","Boise State","251"
"2014","Kenny Ladler","/players/L/LadlKe00.htm","FS","Vanderbilt","207"
"2014","Cyrus Kouandjio","/players/K/KouaCy00.htm","OT","Alabama","322"
"2014","Christian Kirksey","/players/K/KirkCh00.htm","OLB","Iowa","233"
"2014","Devon Kennard","/players/K/KennDe00.htm","OLB","Southern California","249"
"2014","Lamarcus Joyner","/players/J/JoynLa00.htm","CB","Florida State","184"
"2014","Howard Jones","/players/J/JoneHo01.htm","OLB","Shepherd","235"
"2014","Christian Jones","/players/J/JoneCh05.htm","OLB","Florida State","240"
"2014","Dontae Johnson","/players/J/JohnDo02.htm","CB","North Carolina State","200"
"2014","Marcel Jensen","/players/J/JensMa01.htm","TE","Fresno State","259"
"2014","Jackson Jeffcoat","/players/J/JeffJa00.htm","DE","Texas","247"
"2014","Stanley Jean-Baptiste","/players/J/JeanSt00.htm","CB","Nebraska","218"
"2014","Kendall James","/players/J/JameKe00.htm","CB","Maine","180"
"2014","Ja'Wuan James","/players/J/JameJa01.htm","OT","Oklahoma","311"
"2014","Nic Jacobs","/players/J/JacoNi00.htm","TE","McNeese State","269"
"2014","Bennett Jackson","/players/J/JackBe00.htm","CB","Notre Dame","195"
"2014","Andrew Jackson","/players/J/JackAn02.htm","ILB","Western Kentucky","254"
"2014","James Hurst","/players/H/HursJa00.htm","OT","North Carolina","296"
"2014","Marqueston Huff","/players/H/HuffMa00.htm","FS","Wyoming","196"
"2014","Adrian Hubbard","/players/H/HubbAd00.htm","OLB","Alabama","257"
"2014","Tom Hornsey","/players/H/HornTo01.htm","P","Memphis","221"
"2014","Anthony Hitchens","/players/H/HitcAn00.htm","OLB","Iowa","240"
"2014","Seantrel Henderson","/players/H/HendSe00.htm","OT","Miami (FL)","331"
"2014","Taylor Hart","/players/H/HartTa00.htm","DE","Oregon","281"
"2014","Victor Hampton","/players/H/HampVi00.htm","CB","South Carolina","197"
"2014","Andre Hal","/players/H/HalxAn00.htm","CB","Vanderbilt","188"
"2014","Xavier Grimble","/players/G/GrimXa00.htm","TE","Southern California","257"
"2014","Demetri Goodson","/players/G/GoodDe00.htm","CB","Baylor","194"
"2014","Crockett Gillmore","/players/G/GillCr00.htm","TE","Colorado State","260"
"2014","Justin Gilbert","/players/G/GilbJu00.htm","CB","Oklahoma State","202"
"2014","Jeremiah George","/players/G/GeorJe01.htm","ILB","Iowa State","234"
"2014","James Gayle","/players/G/GaylJa00.htm","DE","Virginia Tech","259"
"2014","Phillip Gaines","/players/G/GainPh00.htm","CB","Rice","193"
"2014","E.J. Gaines","/players/G/GainE.00.htm","CB","Missouri","190"
"2014","Kyle Fuller","/players/F/FullKy00.htm","CB","Virginia Tech","190"
"2014","Khairi Fortt","/players/F/FortKh00.htm","OLB","California","248"
"2014","Dee Ford","/players/F/FordDe00.htm","DE","Auburn","252"
"2014","Cameron Fleming","/players/F/FlemCa00.htm","OT","Stanford","323"
"2014","C.J. Fiedorowicz","/players/F/FiedC.00.htm","TE","Iowa","265"
"2014","Matt Feiler","/players/F/FeilMa00.htm","OT","Bloomsburg","330"
"2014","Antone Exum","/players/E/ExumAn00.htm","CB","Virginia Tech","213"
"2014","I.K. Enemkpali","/players/E/EnemIK00.htm","DE","Louisiana Tech","261"
"2014","Kasim Edebali","/players/E/EdebKa00.htm","OLB","Boston College","253"
"2014","Eric Ebron","/players/E/EbroEr00.htm","TE","North Carolina","250"
"2014","Kony Ealy","/players/E/EalyKo00.htm","DE","Missouri","273"
"2014","Jonathan Dowling","/players/D/DowlJo00.htm","FS","Western Kentucky","190"
"2014","Brandon Dixon","/players/D/DixoBr00.htm","CB","Northwest Missouri State","203"
"2014","Pierre Desir","/players/D/DesiPi00.htm","CB","Lindenwood","198"
"2014","Darqueze Dennard","/players/D/DennDa00.htm","CB","Michigan State","199"
"2014","Chris Davis","/players/D/DaviCh05.htm","CB","Auburn","202"
"2014","Scott Crichton","/players/C/CricSc00.htm","DE","Oregon State","273"
"2014","Aaron Colvin","/players/C/ColvAa00.htm","CB","Oklahoma","177"
"2014","Ross Cockrell","/players/C/CockRo00.htm","CB","Duke","191"
"2014","Jadeveon Clowney","/players/C/ClowJa00.htm","DE","South Carolina","266"
"2014","Ha Ha Clinton-Dix","/players/C/ClinHa00.htm","FS","Alabama","208"
"2014","Will Clarke","/players/C/ClarWi00.htm","DE","West Virginia","271"
"2014","Steven Clark","/players/C/ClarSt00.htm","P","Auburn","231"
"2014","Travis Carrie","/players/C/CarrTr00.htm","CB","Ohio","206"
"2014","Max Bullough","/players/B/BullMa00.htm","ILB","Michigan State","249"
"2014","Preston Brown","/players/B/BrowPr00.htm","ILB","Louisville","251"
"2014","Jonathan Brown","/players/B/BrowJo01.htm","OLB","Illinois","238"
"2014","Terrence Brooks","/players/B/BrooTe00.htm","FS","Florida State","198"
"2014","Justin Britt","/players/B/BritJu00.htm","OT","Missouri","325"
"2014","Bashaud Breeland","/players/B/BreeBa00.htm","CB","Clemson","197"
"2014","Carl Bradford","/players/B/BradCa01.htm","OLB","Arizona State","250"
"2014","Chris Borland","/players/B/BorlCh00.htm","ILB","Wisconsin","248"
"2014","Rob Blanchflower","/players/B/BlanRo01.htm","TE","Massachusetts","256"
"2014","Bene' Benwikere","/players/B/BenwBe00.htm","CB","San Jose State","195"
"2014","Deion Belue","/players/B/BeluDe00.htm","CB","Alabama","182"
"2014","Lamin Barrow","/players/B/BarrLa00.htm","ILB","LSU","237"
"2014","Anthony Barr","/players/B/BarrAn00.htm","OLB","UCLA","255"
"2014","Dion Bailey","/players/B/BailDi00.htm","FS","Southern California","201"
"2014","Jeremiah Attaochu","/players/A/AttaJe00.htm","OLB","Georgia Tech","252"
"2014","Jace Amaro","/players/A/AmarJa00.htm","TE","Texas Tech","265"
"2014","Ricardo Allen","/players/A/AlleRi00.htm","CB","Purdue","187"
"2014","Todd Washington","","CB","Southeastern Louisiana","196"
"2014","D.J. Tialavea","","TE","Utah State","267"
"2014","A.D. Denham","","TE","Kansas","235"
"2014","Joe Don Duncan","","TE","Dixie State","268"
"2014","A.C. Leonard","","TE","Tennessee State","252"
"2015","T.J. Yeldon","/players/Y/YeldT.00.htm","RB","Alabama","226"
"2015","Gabe Wright","/players/W/WrigGa00.htm","DT","Auburn","300"
"2015","Cam Worthy","/players/W/WortCa00.htm","WR","East Carolina","211"
"2015","Jameis Winston","/players/W/WinsJa00.htm","QB","Florida State","231"
"2015","Trey Williams","/players/W/WillTr03.htm","RB","Texas A&M","195"
"2015","Leonard Williams","/players/W/WillLe02.htm","DT","Southern California","302"
"2015","Karlos Williams","/players/W/WillKa01.htm","RB","Florida State","230"
"2015","Kevin White","/players/W/WhitKe00.htm","WR","West Virginia","215"
"2015","DeAndrew White","/players/W/WhitDe01.htm","WR","Alabama","193"
"2015","Leterrius Walton","/players/W/WaltLe00.htm","DT","Central Michigan","319"
"2015","Darren Waller","/players/W/WallDa01.htm","WR","Georgia Tech","238"
"2015","Tyler Varga","/players/V/VargTy00.htm","FB","Yale","222"
"2015","Louis Trinca-Pasat","/players/T/TrinLo00.htm","DT","Iowa","290"
"2015","Laken Tomlinson","/players/T/TomlLa01.htm","OG","Duke","323"
"2015","J.T. Surratt","/players/S/SurrJ.00.htm","DT","South Carolina","304"
"2015","Jaelen Strong","/players/S/StroJa01.htm","WR","Arizona State","217"
"2015","Devin Smith","/players/S/SmitDe04.htm","WR","Ohio State","196"
"2015","DeAndre Smelter","/players/S/SmelDe00.htm","WR","Georgia Tech","226"
"2015","Blake Sims","/players/S/SimsBl00.htm","QB","Alabama","218"
"2015","Deon Simon","/players/S/SimoDe00.htm","DT","Northwestern State","321"
"2015","Danny Shelton","/players/S/ShelDa01.htm","DT","Washington","339"
"2015","Ezell Ruffin","/players/R/RuffEz00.htm","WR","San Diego State","218"
"2015","Josh Robinson","/players/R/RobiJo02.htm","RB","Mississippi State","217"
"2015","Bobby Richardson","/players/R/RichBo00.htm","DT","Indiana","283"
"2015","Thomas Rawls","/players/R/RawlTh00.htm","RB","Central Michigan","215"
"2015","Jeremiah Poutasi","/players/P/PoutJe00.htm","OG","Utah","335"
"2015","Jordan Phillips","/players/P/PhilJo01.htm","DT","Oklahoma","329"
"2015","Darius Philon","/players/P/PhilDa01.htm","DT","Arkansas","298"
"2015","Bryce Petty","/players/P/PettBr01.htm","QB","Baylor","230"
"2015","Breshad Perriman","/players/P/PerrBr02.htm","WR","Central Florida","212"
"2015","David Parry","/players/P/ParrDa00.htm","DT","Stanford","308"
"2015","DeVante Parker","/players/P/ParkDe01.htm","WR","Louisville","209"
"2015","Leon Orr","/players/O/OrrxLe00.htm","DT","Florida","323"
"2015","Rakeem Nunez-Roches","/players/N/NuneRa00.htm","DT","Nebraska","307"
"2015","J.J. Nelson","/players/N/NelsJJ00.htm","WR","Alabama-Birmingham","156"
"2015","Robert Myers","/players/M/MyerRo01.htm","OG","Tennessee State","326"
"2015","Marcus Murphy","/players/M/MurpMa03.htm","RB","Missouri","198"
"2015","Keith Mumphery","/players/M/MumpKe00.htm","WR","Michigan State","215"
"2015","Mitch Morse","/players/M/MorsMi00.htm","OG","Missouri","305"
"2015","Ty Montgomery","/players/M/MontTy01.htm","WR","Stanford","221"
"2015","John Miller","/players/M/MillJo04.htm","OG","Louisville","303"
"2015","Ellis McCarthy","/players/M/McCaEl00.htm","DT","UCLA","338"
"2015","Tre McBride","/players/M/McBrTr00.htm","WR","William & Mary","210"
"2015","Joey Mbu","/players/M/MbuxJo01.htm","DT","Houston","313"
"2015","Vince Mayle","/players/M/MaylVi00.htm","WR","Washington State","224"
"2015","Ali Marpet","/players/M/MarpAl00.htm","OG","Hobart & William Smith","307"
"2015","Marcus Mariota","/players/M/MariMa01.htm","QB","Oregon","222"
"2015","Sean Mannion","/players/M/MannSe00.htm","QB","Oregon State","229"
"2015","Greg Mancz","/players/M/MancGr00.htm","C","Toledo","301"
"2015","Terrence Magee","/players/M/MageTe00.htm","RB","LSU","213"
"2015","Deon Long","/players/L/LongDe00.htm","WR","Maryland","192"
"2015","Tyler Lockett","/players/L/LockTy00.htm","WR","Kansas State","182"
"2015","Tony Lippett","/players/L/LippTo00.htm","WR","Michigan State","192"
"2015","Jeremy Langford","/players/L/LangJe00.htm","RB","Michigan State","208"
"2015","Arie Kouandjio","/players/K/KouaAr00.htm","OG","Alabama","310"
"2015","Matt Jones","/players/J/JoneMa04.htm","RB","Florida","231"
"2015","Duke Johnson","/players/J/JohnDu00.htm","RB","Miami (FL)","207"
"2015","David Johnson","/players/J/JohnDa08.htm","RB","Northern Iowa","224"
"2015","Grady Jarrett","/players/J/JarrGr00.htm","DT","Clemson","304"
"2015","Tre Jackson","/players/J/JackTr00.htm","OG","Florida State","330"
"2015","Joey Iosefa","/players/I/IoseJo00.htm","FB","Hawaii","247"
"2015","Brett Hundley","/players/H/HundBr00.htm","QB","UCLA","226"
"2015","Kenny Hilliard","/players/H/HillKe01.htm","RB","LSU","226"
"2015","Dee Hart","/players/H/HartDe00.htm","RB","Colorado State","199"
"2015","Bobby Hart","/players/H/HartBo00.htm","OG","Florida State","329"
"2015","Jarvis Harrison","/players/H/HarrJa02.htm","OG","Texas A&M","330"
"2015","Josh Harper","/players/H/HarpJo00.htm","WR","Fresno State","191"
"2015","Marcus Hardison","/players/H/HardMa00.htm","DT","Arizona State","307"
"2015","Justin Hardy","/players/H/HardJu00.htm","WR","East Carolina","192"
"2015","Rannell Hall","/players/H/HallRa01.htm","WR","Central Florida","198"
"2015","Connor Halliday","/players/H/HallCo00.htm","QB","Washington State","204"
"2015","Todd Gurley","/players/G/GurlTo01.htm","RB","Georgia","222"
"2015","Rashad Greene","/players/G/GreeRa00.htm","WR","Florida State","182"
"2015","Dorial Green-Beckham","/players/G/GreeDo00.htm","WR","Oklahoma","237"
"2015","Garrett Grayson","/players/G/GrayGa00.htm","QB","Colorado State","213"
"2015","Hroniss Grasu","/players/G/GrasHr00.htm","C","Virginia Tech","297"
"2015","Melvin Gordon","/players/G/GordMe00.htm","RB","Wisconsin","215"
"2015","Antwan Goodley","/players/G/GoodAn00.htm","WR","Baylor","209"
"2015","Eddie Goldman","/players/G/GoldEd00.htm","DT","Florida State","336"
"2015","Mark Glowinski","/players/G/GlowMa00.htm","OG","West Virginia","307"
"2015","Max Garcia","/players/G/GarcMa00.htm","C","Florida","309"
"2015","Andy Gallik","/players/G/GallAn00.htm","C","Boston College","306"
"2015","Devin Funchess","/players/F/FuncDe00.htm","WR","Michigan","232"
"2015","Jalston Fowler","/players/F/FowlJa00.htm","FB","Alabama","254"
"2015","Jon Feliciano","/players/F/FeliJo00.htm","OG","Miami (FL)","323"
"2015","Cody Fajardo","/players/F/FajaCo00.htm","QB","Nevada","223"
"2015","Tayo Fabuluje","/players/F/FabuTa00.htm","OG","TCU","353"
"2015","Cameron Erving","/players/E/ErviCa00.htm","C","Florida State","313"
"2015","Jahwan Edwards","/players/E/EdwaJa00.htm","RB","Ball State","220"
"2015","Michael Dyer","/players/D/DyerMi00.htm","RB","Louisville","218"
"2015","Jamil Douglas","/players/D/DougJa00.htm","OG","Arizona State","304"
"2015","Phillip Dorsett","/players/D/DorsPh00.htm","WR","Miami (FL)","185"
"2015","Reese Dismukes","/players/D/DismRe00.htm","C","Auburn","296"
"2015","Stefon Diggs","/players/D/DiggSt00.htm","WR","Maryland","195"
"2015","Tyeler Davison","/players/D/DaviTy01.htm","DT","Fresno State","316"
"2015","Titus Davis","/players/D/DaviTi00.htm","WR","Central Michigan","196"
"2015","Mike Davis","/players/D/DaviMi01.htm","RB","South Carolina","217"
"2015","Geremy Davis","/players/D/DaviGe00.htm","WR","Connecticut","216"
"2015","Carl Davis","/players/D/DaviCa01.htm","DT","Iowa","320"
"2015","Jamison Crowder","/players/C/CrowJa00.htm","WR","Duke","185"
"2015","John Crockett","/players/C/CrocJo00.htm","RB","North Dakota State","217"
"2015","Christian Covington","/players/C/CoviCh00.htm","DT","Rice","289"
"2015","Xavier Cooper","/players/C/CoopXa00.htm","DT","Washington State","293"
"2015","Amari Cooper","/players/C/CoopAm00.htm","WR","Alabama","211"
"2015","Chris Conley","/players/C/ConlCh00.htm","WR","Georgia","213"
"2015","Tevin Coleman","/players/C/ColeTe01.htm","RB","Indiana","206"
"2015","David Cobb","/players/C/CobbDa00.htm","RB","Minnesota","229"
"2015","Sammie Coates","/players/C/CoatSa00.htm","WR","Auburn","212"
"2015","Kaelin Clay","/players/C/ClayKa00.htm","WR","Utah","195"
"2015","B.J. Catalon","/players/C/CataB.00.htm","RB","TCU","186"
"2015","Shane Carden","/players/C/CardSh00.htm","QB","East Carolina","218"
"2015","Joe Cardona","/players/C/CardJo00.htm","LS","Navy","242"
"2015","A.J. Cann","/players/C/CannA.00.htm","OG","South Carolina","313"
"2015","Michael Burton","/players/B/BurtMi00.htm","FB","Rutgers","242"
"2015","Trenton Brown","/players/B/BrowTr02.htm","OG","Florida","355"
"2015","Malcom Brown","/players/B/BrowMa01.htm","DT","Texas","319"
"2015","Dominique Brown","/players/B/BrowDo01.htm","RB","Louisville","234"
"2015","Da'Ron Brown","/players/B/BrowDa03.htm","WR","Northern Illinois","205"
"2015","Brandon Bridge","/players/B/BridBr00.htm","QB","South Alabama","229"
"2015","Anthony Boone","/players/B/BoonAn00.htm","QB","Duke","231"
"2015","Al Bond","/players/B/BondAl00.htm","OG","Memphis","303"
"2015","Angelo Blackson","/players/B/BlacAn00.htm","DT","Auburn","318"
"2015","Mike Bennett","/players/B/BennMi01.htm","DT","Ohio State","293"
"2015","Kenny Bell","/players/B/BellKe02.htm","WR","Nebraska","197"
"2015","Cameron Artis-Payne","/players/A/ArtiCa00.htm","RB","Auburn","212"
"2015","Dres Anderson","/players/A/AndeDr00.htm","WR","Utah","187"
"2015","Javorius Allen","/players/A/AlleJa01.htm","RB","Southern California","221"
"2015","Mario Alford","/players/A/AlfoMa00.htm","WR","West Virginia","180"
"2015","Jay Ajayi","/players/A/AjayJa00.htm","RB","Boise State","221"
"2015","Nelson Agholor","/players/A/AghoNe00.htm","WR","Southern California","198"
"2015","Ameer Abdullah","/players/A/AbduAm00.htm","RB","Nebraska","205"
"2015","Zach Zenner","","FB","South Dakota State","223"
"2015","Adam Shead","","OG","Oklahoma","338"
